n2 n0 0 0 0
n0 n2 0 0 0
n3 n2 0 0 0
n2 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 15 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n3 0 0 0
n3 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n4 n2 0 0 0
n2 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 16 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n3 0 0 0
n3 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n5 n2 0 0 0
n2 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 17 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n3 n4 0 0 0
n4 n3 0 0 0
n0 n3 0 0 0
n3 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 18 end"
n0 n2 0 0 0
n2 n0 0 0 0
n0 n4 0 0 0
n4 n0 0 0 0
n3 n0 0 0 0
n0 n3 0 0 0
n1 n3 0 0 0
n3 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 19 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n4 0 0 0
n4 n0 0 0 0
n3 n0 0 0 0
n0 n3 0 0 0
n2 n3 0 0 0
n3 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 20 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n3 n0 0 0 0
n0 n3 0 0 0
n3 n4 0 0 0
n4 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 21 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n3 n0 0 0 0
n0 n3 0 0 0
n4 n3 0 0 0
n3 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 22 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n3 n0 0 0 0
n0 n3 0 0 0
n5 n3 0 0 0
n3 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 23 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n4 n3 0 0 0
n3 n4 0 0 0
n0 n4 0 0 0
n4 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 24 end"
n0 n2 0 0 0
n2 n0 0 0 0
n0 n3 0 0 0
n3 n0 0 0 0
n4 n0 0 0 0
n0 n4 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 25 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n3 0 0 0
n3 n0 0 0 0
n4 n0 0 0 0
n0 n4 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 26 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n4 n0 0 0 0
n0 n4 0 0 0
n3 n4 0 0 0
n4 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 27 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n4 n0 0 0 0
n0 n4 0 0 0
n4 n3 0 0 0
n3 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 28 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n4 n0 0 0 0
n0 n4 0 0 0
n5 n3 0 0 0
n3 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 29 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n5 n3 0 0 0
n3 n5 0 0 0
n0 n4 0 0 0
n4 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 30 end"
n0 n2 0 0 0
n2 n0 0 0 0
n0 n3 0 0 0
n3 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 31 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n3 0 0 0
n3 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 32 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
n3 n4 0 0 0
n4 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 33 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
n4 n3 0 0 0
n3 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 34 end"
n0 n1 0 0 0
n1 n0 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
n5 n3 0 0 0
n3 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 35 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n3 0 0 0
n3 n1 0 0 0
n0 n1 0 0 0
n1 n0 0 0 0
n0 n4 0 0 0
n4 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 36 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n3 0 0 0
n3 n1 0 0 0
n0 n4 0 0 0
n4 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 37 end"
n0 n3 0 0 0
n3 n0 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 38 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n0 n1 0 0 0
n1 n0 0 0 0
n3 n0 0 0 0
n0 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 39 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n3 0 0 0
n3 n1 0 0 0
n0 n1 0 0 0
n1 n0 0 0 0
n4 n0 0 0 0
n0 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 40 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n3 0 0 0
n3 n1 0 0 0
n0 n1 0 0 0
n1 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 41 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n3 0 0 0
n3 n1 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n0 n1 0 0 0
n1 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 42 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n1 n3 0 0 0
n3 n1 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 43 end"
n0 n3 0 0 0
n3 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n2 n1 0 0 0
n1 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 44 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n3 n1 0 0 0
n1 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 45 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n1 n3 0 0 0
n3 n1 0 0 0
n4 n1 0 0 0
n1 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 46 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n1 n3 0 0 0
n3 n1 0 0 0
n5 n1 0 0 0
n1 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 47 end"
n0 n3 0 0 0
n3 n0 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n2 n1 0 0 0
n1 n2 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 48 end"
n0 n3 0 0 0
n3 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n1 n2 0 0 0
n2 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 49 end"
n0 n3 0 0 0
n3 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n2 n1 0 0 0
n1 n2 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 50 end"
n0 n4 0 0 0
n4 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n2 n1 0 0 0
n1 n2 0 0 0
n3 n2 0 0 0
n2 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 51 end"
n0 n3 0 0 0
n3 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n2 n1 0 0 0
n1 n2 0 0 0
n4 n2 0 0 0
n2 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 52 end"
n0 n3 0 0 0
n3 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n2 n1 0 0 0
n1 n2 0 0 0
n5 n2 0 0 0
n2 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 53 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n3 n1 0 0 0
n1 n3 0 0 0
n0 n3 0 0 0
n3 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 54 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n3 n4 0 0 0
n4 n3 0 0 0
n1 n3 0 0 0
n3 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 55 end"
n0 n4 0 0 0
n4 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n3 n1 0 0 0
n1 n3 0 0 0
n2 n3 0 0 0
n3 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 56 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n3 n1 0 0 0
n1 n3 0 0 0
n3 n4 0 0 0
n4 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 57 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n3 n1 0 0 0
n1 n3 0 0 0
n4 n3 0 0 0
n3 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 58 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n3 n1 0 0 0
n1 n3 0 0 0
n5 n3 0 0 0
n3 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 59 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n3 0 0 0
n3 n1 0 0 0
n4 n1 0 0 0
n1 n4 0 0 0
n0 n4 0 0 0
n4 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 60 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n4 n3 0 0 0
n3 n4 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 61 end"
n0 n3 0 0 0
n3 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n4 n1 0 0 0
n1 n4 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 62 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n4 n1 0 0 0
n1 n4 0 0 0
n3 n4 0 0 0
n4 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 63 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n4 n1 0 0 0
n1 n4 0 0 0
n4 n3 0 0 0
n3 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 64 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n4 n1 0 0 0
n1 n4 0 0 0
n5 n3 0 0 0
n3 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 65 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n3 0 0 0
n3 n1 0 0 0
n5 n1 0 0 0
n1 n5 0 0 0
n0 n4 0 0 0
n4 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 66 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n5 n3 0 0 0
n3 n5 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 67 end"
n0 n3 0 0 0
n3 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n5 n1 0 0 0
n1 n5 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 68 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n5 n1 0 0 0
n1 n5 0 0 0
n3 n4 0 0 0
n4 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 69 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n5 n1 0 0 0
n1 n5 0 0 0
n4 n3 0 0 0
n3 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 70 end"
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n5 n1 0 0 0
n1 n5 0 0 0
n5 n3 0 0 0
n3 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 71 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n3 0 0 0
n3 n2 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n0 n4 0 0 0
n4 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 72 end"
n0 n3 0 0 0
n3 n0 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n1 n0 0 0 0
n0 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 73 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n3 0 0 0
n3 n2 0 0 0
n0 n4 0 0 0
n4 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 74 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n3 n0 0 0 0
n0 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 75 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n3 0 0 0
n3 n2 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n4 n0 0 0 0
n0 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 76 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n3 0 0 0
n3 n2 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 77 end"
n0 n3 0 0 0
n3 n0 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n1 n2 0 0 0
n2 n1 0 0 0
n0 n1 0 0 0
n1 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 78 end"
n0 n3 0 0 0
n3 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n1 n2 0 0 0
n2 n1 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 79 end"
n0 n3 0 0 0
n3 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n2 n1 0 0 0
n1 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 80 end"
n0 n4 0 0 0
n4 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n1 n2 0 0 0
n2 n1 0 0 0
n3 n1 0 0 0
n1 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 81 end"
n0 n3 0 0 0
n3 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n1 n2 0 0 0
n2 n1 0 0 0
n4 n1 0 0 0
n1 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 82 end"
n0 n3 0 0 0
n3 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n1 n2 0 0 0
n2 n1 0 0 0
n5 n1 0 0 0
n1 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 83 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n3 0 0 0
n3 n2 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n0 n2 0 0 0
n2 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 84 end"
n0 n3 0 0 0
n3 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n1 n2 0 0 0
n2 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 85 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n2 n3 0 0 0
n3 n2 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 86 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n3 n2 0 0 0
n2 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 87 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n2 n3 0 0 0
n3 n2 0 0 0
n4 n2 0 0 0
n2 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 88 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n2 n3 0 0 0
n3 n2 0 0 0
n5 n2 0 0 0
n2 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 89 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n3 n2 0 0 0
n2 n3 0 0 0
n0 n3 0 0 0
n3 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 90 end"
n0 n4 0 0 0
n4 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n3 n2 0 0 0
n2 n3 0 0 0
n1 n3 0 0 0
n3 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 91 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n3 n4 0 0 0
n4 n3 0 0 0
n2 n3 0 0 0
n3 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 92 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n3 n2 0 0 0
n2 n3 0 0 0
n3 n4 0 0 0
n4 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 93 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n3 n2 0 0 0
n2 n3 0 0 0
n4 n3 0 0 0
n3 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 94 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n3 n2 0 0 0
n2 n3 0 0 0
n5 n3 0 0 0
n3 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 95 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n3 0 0 0
n3 n2 0 0 0
n4 n2 0 0 0
n2 n4 0 0 0
n0 n4 0 0 0
n4 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 96 end"
n0 n3 0 0 0
n3 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n4 n2 0 0 0
n2 n4 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 97 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n4 n3 0 0 0
n3 n4 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 98 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n4 n2 0 0 0
n2 n4 0 0 0
n3 n4 0 0 0
n4 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 99 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n4 n2 0 0 0
n2 n4 0 0 0
n4 n3 0 0 0
n3 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 100 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n4 n2 0 0 0
n2 n4 0 0 0
n5 n3 0 0 0
n3 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 101 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n3 0 0 0
n3 n2 0 0 0
n5 n2 0 0 0
n2 n5 0 0 0
n0 n4 0 0 0
n4 n0 0 0 0
n5 n0 0 0 0
n0 n5 0 0 0
"tree 102 end"
n0 n3 0 0 0
n3 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n5 n2 0 0 0
n2 n5 0 0 0
n1 n4 0 0 0
n4 n1 0 0 0
n1 n5 0 0 0
n5 n1 0 0 0
"tree 103 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n5 n3 0 0 0
n3 n5 0 0 0
n2 n4 0 0 0
n4 n2 0 0 0
n2 n5 0 0 0
n5 n2 0 0 0
"tree 104 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n5 n2 0 0 0
n2 n5 0 0 0
n3 n4 0 0 0
n4 n3 0 0 0
n3 n5 0 0 0
n5 n3 0 0 0
"tree 105 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n5 n2 0 0 0
n2 n5 0 0 0
n4 n3 0 0 0
n3 n4 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 106 end"
n0 n1 0 0 0
n1 n0 0 0 0
n2 n0 0 0 0
n0 n2 0 0 0
n5 n2 0 0 0
n2 n5 0 0 0
n5 n3 0 0 0
n3 n5 0 0 0
n4 n5 0 0 0
n5 n4 0 0 0
"tree 107 end"
n0 n1 0 0 0
n1 n0 0 0 0
n3 n2 0 0 0
n2 n3 0 0 0
n0 n3 0 0 0
